RowId,index,ra,dec,type,const,mag,name,rarad,decrad,bf,bayer,flam,spect,lum,ci,gl,comp,hyg_id,comp_primary,base,id,r1,r2,angle,dso_source,id1,cat1,id2,cat2,dupid,dupcat,display_mag
STAR-3982,,6.424623,-69.690299,Star,Dor,5.37,,,,Pi 2Dor,Pi-2,,G8III,42.46195639463128,0.971,,1,30492,30492,,,,,,,,,,,,,
STAR-3983,,6.425001,-35.064153,Star,Col,6.24,,,,,,,K3III,78.77710195856797,1.353,,1,30493,30493,,,,,,,,,,,,,
STAR-3984,,6.42572,23.442143,Star,Gem,6.63,,,,,,,K1III,135.89391171008015,1.111,,1,30496,30496,,,,,,,,,,,,,
STAR-3985,,6.425816,23.327169,Star,Gem,6.05,,,,,,,A2Vn,75.09309424540648,0.02,,1,30497,30497,,,,,,,,,,,,,
STAR-3986,,6.42632,-2.991448,Star,Mon,6.54,,,,,,,A0,146.0158496811787,0.11,,1,30502,30502,,,,,,,,,,,,,
STAR-3987,,6.42791,-29.702977,Star,CMa,6.89,,,,,,,A0V,127.64388088113436,-0.022,,1,30510,30510,,,,,,,,,,,,,
STAR-3988,,6.428353,14.09269,Star,Gem,6.85,,,,,,,F6V,937.5620069258802,0.613,,1,30513,30513,,,,,,,,,,,,,
STAR-3989,,6.428536,21.645023,Star,Gem,6.53,,,,,,14.0,G5,29.10717118066605,0.93,,1,30515,30515,,,,,,,,,,,,,
STAR-3990,,6.428793,-48.176898,Star,Pup,5.76,,,,,,,B9V,140.47531026968778,-0.061,,1,30518,30518,,,,,,,,,,,,,
STAR-3991,,6.429591,2.271678,Star,Mon,6.51,,,,,,,A0V,47.03270964407775,-0.027,,1,30521,30521,,,,,,,,,,,,,
STAR-3992,,6.42976,-3.889032,Star,Mon,6.33,,,,,,,G9III,211.25159662408515,1.018,,1,30522,30522,,,,,,,,,,,,,
STAR-3993,,6.430941,0.812744,Star,Mon,6.6,,,,,,,G5,57.91619210831198,0.963,,1,30528,30528,,,,,,,,,,,,,
STAR-3994,,6.431202,11.125884,Star,Mon,6.39,,,,,,,A0,36.71131996879641,0.077,,1,30529,30529,,,,,,,,,,,,,
STAR-3995,,6.432814,58.603285,Star,Lyn,6.87,,,,,,,F2,5.176068319505676,0.371,,1,30532,30532,,,,,,,,,,,,,
STAR-3996,,6.433008,-7.894983,Star,Mon,6.4,,,,,,,A4V,72.31027280500616,0.145,,1,30535,30535,,,,,,,,,,,,,
STAR-3997,,6.435986,-3.515691,Star,Mon,6.42,,,,,,,G5,70.46930689671467,1.039,,1,30554,30554,,,,,,,,,,,,,
STAR-3998,,6.436181,18.756904,Star,Gem,6.78,,,,,,,K0,0.3667752315994949,0.938,Gl 233A,1,30557,30557,,,,,,,,,,,,,
STAR-3999,,6.440323,-0.77674,Star,Mon,6.79,,,,,,,B9,195.16413002858263,-0.018,,1,30577,30577,,,,,,,,,,,,,
STAR-4000,,6.440514,56.285096,Star,Lyn,5.53,,,,,,,A3m,30.033088786765592,0.238,,1,30578,30578,,,,,,,,,,,,,
STAR-4001,,6.442901,-4.5974,Star,Mon,6.16,,,,,,,B2.5V,471.194269420276,-0.151,,1,30587,30587,,,,,,,,,,,,,
STAR-4002,,6.443814,15.523702,Star,Gem,6.88,,,,,,,B9V,176.03539536161642,-0.038,,1,30590,30590,,,,,,,,,,,,,
STAR-4003,,6.444224,13.101172,Star,Gem,6.6,,,,,,,F7V,9.772372209558103,0.556,,1,30592,30592,,,,,,,,,,,,,
STAR-4004,,6.444329,-1.507336,Star,Mon,5.87,,,,,,,A3Vn,20.53052239279469,0.07,,1,30593,30593,,,,,,,,,,,,,
STAR-4005,,6.445183,-14.603429,Star,CMa,6.32,,,,,,,K0/K1III,74.40463661919195,1.242,,1,30596,30596,,,,,,,,,,,,,
STAR-4006,,6.445387,0.454233,Star,Mon,6.88,,,,,,,G5,66.3743070401909,1.069,,1,30597,30597,,,,,,,,,,,,,
STAR-4007,,6.445792,-7.511936,Star,Mon,6.35,,,,,,,A0Vn,14.282360800191825,-0.061,,1,30602,30602,,,,,,,,,,,,,
STAR-4008,,6.44691,58.417409,Star,Lyn,5.21,,,,5    Lyn,,5.0,K4III,264.4843626854359,1.538,,1,30606,30606,,,,,,,,,,,,,
STAR-4009,,6.449542,-4.459293,Star,Mon,6.91,,,,,,,K0,71.51547046592816,1.38,,1,30618,30618,,,,,,,,,,,,,
STAR-4010,,6.449673,0.841042,Star,Mon,6.7,,,,,,,A1Vn,73.99459543127244,0.037,,1,30620,30620,,,,,,,,,,,,,
STAR-4011,,6.450243,-4.355659,Star,Mon,6.5,,,,,,9.0,B4V,180.63420831699756,-0.155,,1,30627,30627,,,,,,,,,,,,,
STAR-4012,,6.451147,-58.002116,Star,Pic,5.82,,,,,,,K3III,122.12371301653076,1.279,,1,30630,30630,,,,,,,,,,,,,
STAR-4013,,6.452107,-37.895507,Star,Col,6.48,,,,,,,F3V,5.659785862426963,0.394,,1,30633,30633,,,,,,,,,,,,,
STAR-4014,,6.45316,-25.856496,Star,CMa,6.05,,,,,,,F8/G0V,2.95392864296028,0.545,Wo 9212A,1,30639,30639,,,,,,,,,,,,,
STAR-4015,,6.453359,-60.728579,Star,Pic,6.97,,,,,,,K2IIICN...,36.44181507888611,1.219,,1,30640,30640,,,,,,,,,,,,,
STAR-4016,,6.453823,0.299246,Star,Mon,5.19,,,,,,,K1II,495.67840659411786,1.186,,1,30644,30644,,,,,,,,,,,,,
STAR-4017,,6.454331,-0.275999,Star,Mon,5.55,,,,,,,K5III,236.59196974857588,1.376,,1,30647,30647,,,,,,,,,,,,,
STAR-4018,,6.454383,14.88923,Star,Gem,6.57,,,,,,,O9:pe,20511621.78825571,0.105,,1,30649,30649,,,,,,,,,,,,,
STAR-4019,,6.455681,2.908288,Star,Mon,5.55,,,,,,,G9III,46.81661397243642,1.035,,1,30655,30655,,,,,,,,,,,,,
STAR-4020,,6.457759,5.175422,Star,Mon,6.72,,,,,,,F0,680.4559249946384,0.371,,1,30662,30662,,,,,,,,,,,,,
STAR-4021,,6.459867,32.562946,Star,Aur,6.43,,,,,,,K0,79.72600453665314,1.264,,1,30668,30668,,,,,,,,,,,,,
STAR-4022,,6.461197,30.645177,Star,Aur,6.95,,,,,,,K0IV,100.09214583192956,1.192,,1,30674,30674,,,,,,,,,,,,,
STAR-4023,,6.462935,20.789509,Star,Gem,6.54,,,,,,15.0,K0,62.45971525332756,1.246,,1,30684,30684,,,,,,,,,,,,,
STAR-4024,,6.463504,-62.149927,Star,Pic,6.61,,,,,,,A0V,13.918742488392963,0.088,,1,30687,30687,,,,,,,,,,,,,
STAR-4025,,6.464155,47.404927,Star,Aur,6.55,,,,,,,A0V,18.81048528918704,-0.036,,1,30689,30689,,,,,,,,,,,,,
STAR-4026,,6.465742,20.49632,Star,Gem,6.22,,,,16    Gem,,16.0,A2Vs,57.43809134963176,0.041,,1,30696,30696,,,,,,,,,,,,,
STAR-4027,,6.465992,-4.762154,Star,Mon,5.06,,,,10    Mon,,10.0,B2V,915.3770083623526,-0.175,,1,30699,30699,,,,,,,,,,,,,
STAR-4028,,6.469503,-32.58007,Star,CMa,4.47,,,,Lam CMa,Lam,,B4V,239.441817286338,-0.169,,1,30715,30715,,,,,,,,,,,,,
STAR-4029,,6.47069,70.53532,Star,Cam,6.03,,,,,,,A4V,106.7578945099494,0.103,,1,30721,30721,,,,,,,,,,,,,
STAR-4030,,6.470734,-77.290883,Star,Men,6.94,,,,,,,A1IV,150.79953418017894,0.062,,1,30722,30722,,,,,,,,,,,,,
STAR-4031,,6.471324,1.912679,Star,Mon,6.48,,,,,,,B9V,58.1835211048072,-0.064,,1,30725,30725,,,,,,,,,,,,,
STAR-4032,,6.471893,10.303893,Star,Mon,6.16,,,,,,,K2III-IV,20.044720273651613,1.15,,1,30731,30731,,,,,,,,,,,,,
STAR-4033,,6.47446,16.238386,Star,Gem,6.24,,,,,,,G5,13.20687295146423,0.894,,1,30742,30742,,,,,,,,,,,,,
STAR-4034,,6.476136,30.493034,Star,Aur,5.75,,,,48    Aur,,48.0,F5.5Ibv,43651583.22401665,0.779,,1,30754,30754,,,,,,,,,,,,,
STAR-4035,,6.477061,-17.466009,Star,CMa,5.76,,,,,,,K0III,84.56682000993546,1.118,,1,30763,30763,,,,,,,,,,,,,
STAR-4036,,6.477289,-0.721097,Star,Mon,6.8,,,,,,,F8,9.479818010107186,0.495,,1,30765,30765,,,,,,,,,,,,,
STAR-4037,,6.477568,-32.371279,Star,CMa,5.74,,,,,,,B5IV,308.4608137757144,-0.16,,1,30767,30767,,,,,,,,,,,,,
STAR-4038,,6.47845,-41.074877,Star,Col,6.32,,,,,,,F2/F3V,14.361506529074772,0.39,,1,30776,30776,,,,,,,,,,,,,
STAR-4039,,6.47974,-0.572408,Star,Mon,6.52,,,,,,,F0,1251.9875206248812,0.784,,1,30790,30790,,,,,,,,,,,,,
STAR-4040,,6.480297,-7.033062,Star,Mon,3.76,,,,11Bet Mon,Bet,11.0,B3Ve,1174.8975549395302,-0.113,,1,30794,30794,,,,,,,,,,,,,
STAR-4041,,6.480708,52.448765,Star,Aur,6.94,,,,,,,G5,24.277278476809972,0.965,,1,30796,30796,,,,,,,,,,,,,
STAR-4042,,6.481211,0.127958,Star,Mon,6.56,,,,,,,A0,365.4264677506526,-0.039,,1,30801,30801,,,,,,,,,,,,,
STAR-4043,,6.482327,26.967457,Star,Gem,6.57,,,,,,,F5,4.385306977749856,0.554,,1,30807,30807,,,,,,,,,,,,,
STAR-4044,,6.482719,20.212133,Star,Gem,4.13,,,,18Nu  Gem,Nu,18.0,B6III,541.0034068634678,-0.115,,1,30810,30810,,,,,,,,,,,,,
STAR-4045,,6.48338,11.01921,Star,Mon,6.59,,,,,,,A9IV,7.125248247522669,0.293,,1,30813,30813,,,,,,,,,,,,,
STAR-4046,,6.487448,2.646194,Star,Mon,6.17,,,,,,,M1,267.4237657088992,1.539,,1,30833,30833,,,,,,,,,,,,,
STAR-4047,,6.490434,-22.591098,Star,CMa,6.8,,,,,,,A1V,56.91149576288411,0.066,,1,30852,30852,,,,,,,,,,,,,
STAR-4048,,6.491255,-56.852766,Star,Pic,5.2,,,,,,,K0III,63.03764788294872,1.087,,1,30859,30859,,,,,,,,,,,,,
STAR-4049,,6.496969,-50.239085,Star,Pup,5.28,,,,,,,F2V,17.815581406628933,0.371,,1,30880,30880,,,,,,,,,,,,,
STAR-4050,,6.49869,-59.590679,Star,Pic,6.81,,,,,,,F0III,47.55541763152083,0.359,,1,30886,30886,,,,,,,,,,,,,
STAR-4051,,6.500638,7.921114,Star,Mon,6.63,,,,,,,K0Iab,19408858.775927797,1.549,,1,30897,30897,,,,,,,,,,,,,
STAR-4052,,6.500827,46.685554,Star,Aur,5.88,,,,47    Aur,,47.0,K4III,135.76880641390918,1.448,,1,30899,30899,,,,,,,,,,,,,
STAR-4053,,6.500836,-65.568242,Star,Dor,6.28,,,,,,,F0III,25.095739637028377,0.329,,1,30900,30900,,,,,,,,,,,,,
STAR-4054,,6.501555,9.029712,Star,Mon,6.57,,,,,,,A0III,1232.5370982033444,0.121,,1,30904,30904,,,,,,,,,,,,,
STAR-4055,,6.503132,-10.081511,Star,Mon,5.92,,,,,,,K0,380.8903764981352,1.373,,1,30913,30913,,,,,,,,,,,,,
STAR-4056,,6.503283,-19.214889,Star,CMa,6.44,,,,,,,M0/M1III,240.54703049880945,1.683,,1,30915,30915,,,,,,,,,,,,,
STAR-4057,,6.506074,22.544916,Star,Gem,6.98,,,,,,,A0,206.442923207399,0.03,,1,30927,30927,,,,,,,,,,,,,
STAR-4058,,6.506114,28.212107,Star,Aur,6.85,,,,,,,A2,37.98393901545072,0.168,,1,30928,30928,,,,,,,,,,,,,
STAR-4059,,6.506267,60.146498,Star,Lyn,6.8,,,,,,,B8,432.1156544702992,0.058,,1,30929,30929,,,,,,,,,,,,,
STAR-4060,,6.507016,41.401688,Star,Aur,6.7,,,,,,,B8,144.4109084416121,-0.012,,1,30933,30933,,,,,,,,,,,,,
STAR-4061,,6.507449,-3.022095,Star,Mon,6.96,,,,,,,G5,418.4080195674277,1.093,,1,30937,30937,,,,,,,,,,,,,
STAR-4062,,6.508274,-14.954366,Star,CMa,6.75,,,,,,,B8V,151.2167848791768,-0.013,,1,30944,30944,,,,,,,,,,,,,
STAR-4063,,6.509149,5.866999,Star,Mon,6.7,,,,,,,B2:IIIpshev,18197008.586099826,0.249,,1,30946,30946,,,,,,,,,,,,,
STAR-4064,,6.509225,-12.081046,Star,CMa,6.58,,,,,,,K0III,60.64569815101366,1.081,,1,30947,30947,,,,,,,,,,,,,
STAR-4065,,6.50969,-13.148172,Star,CMa,6.16,,,,,,,B2III,748.1695005111545,-0.137,,1,30951,30951,,,,,,,,,,,,,
STAR-4066,,6.5113,-40.44814,Star,Col,6.68,,,,,,,B3IV,18535316.234148145,-0.112,,1,30959,30959,,,,,,,,,,,,,
STAR-4067,,6.512858,-27.769575,Star,CMa,5.92,,,,,,,B3IV/V,531.6183950739627,-0.156,,1,30964,30964,,,,,,,,,,,,,
STAR-4068,,6.51309,58.162633,Star,Lyn,5.86,,,,6    Lyn,,6.0,K0IV,12.28004617988788,0.934,,1,30966,30966,,,,,,,,,,,,,
STAR-4069,,6.516638,-40.916253,Star,Col,6.19,,,,,,,K3III,87.41782564005277,1.398,,1,30983,30983,,,,,,,,,,,,,
STAR-4070,,6.517528,39.75462,Star,Aur,6.66,,,,,,,A0,80.24167763085845,0.004,,1,30985,30985,,,,,,,,,,,,,
STAR-4071,,6.517926,-43.717064,Star,Pup,6.68,,,,,,,G8IV,33.48112173860538,0.977,,1,30988,30988,,,,,,,,,,,,,
STAR-4072,,6.519323,11.251375,Star,Mon,6.17,,,,,,,B2V:nne,272.14477464543666,-0.116,,1,30993,30993,,,,,,,,,,,,,
STAR-4073,,6.519624,-61.879545,Star,Pic,6.15,,,,,,,B3V,436.5158322401661,-0.147,,1,30995,30995,,,,,,,,,,,,,
STAR-4074,,6.520304,-35.25884,Star,Col,5.82,,,,,,,G8III+...,145.74712612565295,0.813,,1,30999,30999,,,,,,,,,,,,,
STAR-4075,,6.521744,-51.825953,Star,Car,5.58,,,,,,,F8V,6.95664753528352,0.534,,1,31005,31005,,,,,,,,,,,,,
STAR-4076,,6.523068,-12.391953,Star,CMa,5.16,,,,,,,K1III,94.8855326727801,1.262,,1,31010,31010,,,,,,,,,,,,,
STAR-4077,,6.523333,-32.868548,Star,CMa,6.31,,,,,,,M4III,257.7507869970537,1.665,,1,31012,31012,,,,,,,,,,,,,
STAR-4078,,6.523399,-12.559685,Star,CMa,6.8,,,,,,,B2/B3II:,239.88329190194895,-0.161,,1,31014,31014,,,,,,,,,,,,,
STAR-4079,,6.52486,-21.405547,Star,CMa,6.58,,,,,,,A6V,13.905928754654452,0.256,,1,31018,31018,,,,,,,,,,,,,
STAR-4080,,6.525439,37.178002,Star,Aur,6.64,,,,,,,K0,196.24563241736897,0.94,,1,31023,31023,,,,,,,,,,,,,
STAR-4081,,6.526374,-36.940027,Star,Col,6.26,,,,,,,M2/M3III,133.04544179780913,1.599,,1,31025,31025,,,,,,,,,,,,,
STAR-4082,,6.527065,15.903501,Star,Gem,6.38,,,,19    Gem,,19.0,A8V,44.5040976649537,0.275,,1,31031,31031,,,,,,,,,,,,,
